alim_code,alim_name,alim_group,alim_sub_group,alim_sub_sub_group,kcalfor100g,proteinfor100g,carbohydratefor100g,lipidfor100g,sugarfor100g,cholesterolfor100g,saltfor100g,weight_for_one,basic_unity,thousand_unity
16401,Huile de beurre ou Beurre concentré,matières grasses,beurres,-,900,0.28,0,99.9,0,256,0.005,1,g,Kg
16402,"Beurre à 80% MG, demi-sel",matières grasses,beurres,-,736,0.76,0.55,81.2,0.39,218,1.9,1,g,Kg
16403,"Beurre à 80% MG, salé",matières grasses,beurres,-,748,0.61,0.68,82.5,0.31,,2.5,1,g,Kg
16404,"Beurre à 82% MG, doux, tendre",matières grasses,beurres,-,755,0.7,0.5,83.4,,,0.055,1,g,Kg
16410,"Beurre à 60-62% MG, à teneur réduite en matière grasse, doux",matières grasses,beurres,-,550,0.56,0.7,60.6,0.2,181,0.045,1,g,Kg
16411,"Beurre à 60-62% MG, à teneur réduite en matière grasse, demi-sel",matières grasses,beurres,-,555,0.9,0.5,61,0.5,120,1.13,1,g,Kg
16412,"Beurre ou assimilé allégé (léger ou à teneur reduite en matière grasse), doux (aliment moyen)",matières grasses,beurres,-,374,0.73,3.75,39.6,1.2,102,0.38,1,g,Kg
16413,"Beurre à teneur en matière grasse inconnue (allégé ou non), demi-sel (aliment moyen)",matières grasses,beurres,-,730,0.77,0.55,80.5,0.4,214,1.88,1,g,Kg
16414,"Beurre ou assimilé à teneur en matière grasse inconnue, doux (aliment moyen)",matières grasses,beurres,-,731,0.75,0.79,80.5,0.52,213,0.051,1,g,Kg
16415,"Beurre à 39-41% MG, léger, doux",matières grasses,beurres,-,380,1.1,4,40,1.5,84.5,0.45,1,g,Kg
16712,"Matière grasse laitière à 25% MG, légère, ""à tartiner"", doux",matières grasses,beurres,-,247,0.4,3.8,25.6,,70,0.72,1,g,Kg
16713,"Matière grasse laitière à 20% MG, légère, ""à tartiner"", doux",matières grasses,beurres,-,215,0.36,6,21.1,1.7,59,0.57,1,g,Kg
20092,"Carotte, déshydratée",matières grasses,beurres,-,317,8.1,56,1.49,38.8,0,0.69,1,g,Kg
16030,Beurre de cacao,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
16080,Matière grasse ou graisse végétale solide (type margarine) pour friture,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,,0,1,g,Kg
16128,"Huile pour friture, sans précision",matières grasses,huiles et graisses végétales,-,866,0,0,96.2,0,,0,1,g,Kg
16129,"Huile de palme, sans précision",matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
16150,Huile de palme raffinée,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17001,Huile végétale (aliment moyen),matières grasses,huiles et graisses végétales,-,899,0,0,99.9,0,0,0.0059,1,g,Kg
17020,Huile d'amandes d'abricot,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17030,Huile d'amande,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17040,Huile d'arachide,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17100,Huile d'avocat,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,,0,1,g,Kg
17110,Huile de germe de blé,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17126,Huile de carthame,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17130,Huile de colza,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17170,Huile de coton,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17180,Huile de lin,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17190,Huile de maïs,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17210,Huile de noisette,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17220,Huile de noix,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17270,Huile d'olive vierge extra,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0.0084,1,g,Kg
17350,Huile de pépins de raisin,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17400,Huile de sésame,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17420,Huile de soja,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17440,Huile de tournesol,matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17700,Huile combinée (mélange d'huiles),matières grasses,huiles et graisses végétales,-,896,0,0,99.5,0,0,0.011,1,g,Kg
17701,"Huile combinée, mélange d'huile d'olive et de graines",matières grasses,huiles et graisses végétales,-,900,0,0,100,0,0,0,1,g,Kg
17900,Huile d'argan ou d'argane,matières grasses,huiles et graisses végétales,-,889,0,0,98.7,0,,0,1,g,Kg
16614,"Matière grasse végétale (type margarine) à 80% MG, salé",matières grasses,margarines,-,722,0.5,0.5,80,0.5,,1.78,1,g,Kg
16615,"Matière grasse végétale ou margarine, 80% MG, doux",matières grasses,margarines,-,726,0.39,0.3,80.4,0.3,0,0.43,1,g,Kg
16616,"Matière grasse végétale (type margarine) à 70% MG, doux",matières grasses,margarines,-,631,0.13,0.24,70,0.24,5.6,0.76,1,g,Kg
16654,"Matière grasse végétale (type margarine) à 60% de MG, allégée, au tournesol, doux",matières grasses,margarines,-,548,0.5,0.55,60.6,0.2,,0.37,1,g,Kg
16719,"Matière grasse végétale (type margarine), teneur en matière grasse inconue, doux (aliment moyen)",matières grasses,margarines,-,591,0.12,0.22,65.5,0.22,7.33,0.63,1,g,Kg
16725,"Matière grasse végétale (type margarine), teneur réduite en matière grasse inconnue, doux (aliment moyen)",matières grasses,margarines,-,512,0.11,0.18,56.8,0.18,10.7,0.37,1,g,Kg
16733,"Matière grasse végétale (type margarine), à tartiner, à 30-40% MG, légère, doux",matières grasses,margarines,-,346,0.5,0.5,38,0.5,34,0.36,1,g,Kg
16734,"Matière grasse végétale (type margarine), à tartiner, à 30-40% MG, légère, demi-sel",matières grasses,margarines,-,358,0.9,03.05,38,1.5,12,1.63,1,g,Kg
16735,"Matière grasse végétale (type margarine), à tartiner, à 30-40% MG, légère, doux, aux esters de stérol végétal",matières grasses,margarines,-,333,0.09,4,35.1,0.1,2.8,0.74,1,g,Kg
16736,"Matière grasse végétale (type margarine), à tartiner, à 30-40% MG, légère, doux, riche en oméga 3",matières grasses,margarines,-,349,0,0,38.8,0,17,0.3,1,g,Kg
16737,"Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux, riche en oméga 3",matières grasses,margarines,-,521,0.15,0.18,57.8,0.18,4,0.37,1,g,Kg
16738,"Matière grasse végétale (type margarine) à 50-63% MG, allégée, demi-sel",matières grasses,margarines,-,523,0.2,0.2,58,0.2,22,1.25,1,g,Kg
16739,"Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux, aux esters de stérol végétal",matières grasses,margarines,-,559,0.1,0.1,62,0.1,,0.53,1,g,Kg
16740,"Matière grasse végétale (type margarine) à 50-63% MG, allégée, demi-sel, riche en oméga 3",matières grasses,margarines,-,491,0.083,0.12,54.5,0.12,2,1.38,1,g,Kg
16741,"Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux",matières grasses,margarines,-,517,0.097,0.17,57.4,0.17,10,0.37,1,g,Kg
16742,"Matière grasse végétale (type margarine) à 30-40% MG, légère, demi-sel, aux esters de stérol végétal",matières grasses,margarines,-,325,0.1,2.5,35,0.1,,1.23,1,g,Kg
16743,Matière grasse mélangée (végétale et laitière) à 50-63% MG,matières grasses,margarines,-,490,0.4,0.6,54,0.6,38,0.44,1,g,Kg
16744,"Matière grasse mélangée (végétale et laitière) à 50-63% MG, demi-sel",matières grasses,margarines,-,481,0.4,0.6,53,0.6,38,1.5,1,g,Kg
16745,"Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG",matières grasses,margarines,-,397,1.69,5.6,40.9,2.3,15.1,0.54,1,g,Kg
16746,"Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG, demi-sel",matières grasses,margarines,-,370,1.5,5.6,38,2.5,13.7,1.75,1,g,Kg
17630,Huile de foie de morue,matières grasses,huiles de poissons,-,900,0,0,100,0,510,0.00005,1,g,Kg
17640,Huile de sardine,matières grasses,huiles de poissons,-,900,0,0,100,0,710,0,1,g,Kg
17645,Huile de saumon,matières grasses,huiles de poissons,-,900,0,0,100,0,485,0,1,g,Kg
17650,Huile de hareng,matières grasses,huiles de poissons,-,900,0,0,100,0,766,0,1,g,Kg
16520,Saindoux,matières grasses,autres matières grasses,-,896,0,0,99.5,0,95,0.005,1,g,Kg
16530,"Lard gras, cru",matières grasses,autres matières grasses,-,810,2.92,0,88.7,0,57,0.028,1,g,Kg
16540,Graisse de poulet,matières grasses,autres matières grasses,-,898,0,0,99.8,0,85,0,1,g,Kg
16550,Graisse de canard,matières grasses,autres matières grasses,-,898,0,0,99.8,0,100,0,1,g,Kg
16560,Graisse d'oie,matières grasses,autres matières grasses,-,898,0,0,99.8,0,100,0,1,g,Kg
16570,Graisse de dinde,matières grasses,autres matières grasses,-,898,0,0,99.8,0,102,0,1,g,Kg
17999,Huile de paraffine,matières grasses,autres matières grasses,-,0,0,0,0,0,,0,1,g,Kg
11008,Ketchup,aides culinaires et ingrédients divers,sauces,sauces condimentaires,99,1.27,21.4,0.19,20.8,0,2.59,1,g,Kg
11051,"Sauce tartare, préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,520,0.99,4.6,55,3.11,35.1,1.94,1,g,Kg
11054,Mayonnaise (70% MG min.),aides culinaires et ingrédients divers,sauces,sauces condimentaires,696,1.36,2.62,75.2,01.03,70,1.39,1,g,Kg
11079,Mayonnaise à teneur réduite en matière grasse ou Mayonnaise allégée,aides culinaires et ingrédients divers,sauces,sauces condimentaires,309,0.93,8.98,29.9,4.91,38,2.37,1,g,Kg
11100,"Sauce barbecue, préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,141,0.73,32,0.55,26.5,0,2.47,1,g,Kg
11104,"Sauce soja, préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,46.2,07.08,3.83,0.1,1.32,0,18.6,1,g,Kg
11109,"Sauce vinaigrette allégée en MG (25 à 50% d'huile), préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,,0.48,3.64,27.5,2.14,0.7,1.99,1,g,Kg
11110,"Sauce vinaigrette (50 à 75% d'huile), préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,,0.54,4.56,52.4,2.9,0.7,2.57,1,g,Kg
11112,Harissa (sauce condimentaire),aides culinaires et ingrédients divers,sauces,sauces condimentaires,,2.72,7.3,2.9,,,2.81,1,g,Kg
11120,"Sauce bourguignonne, préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,433,1.25,7.85,43.9,5.23,32,2.71,1,g,Kg
11157,"Sauce moutarde, préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,229,1.66,3.3,22.8,0.92,40.8,2.35,1,g,Kg
11166,Sauce au yaourt,aides culinaires et ingrédients divers,sauces,sauces condimentaires,,3.66,4.79,6.91,4.33,03.02,1.27,1,g,Kg
11167,"Sauce américaine, préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,423,1.42,9.48,41.8,5.1,,2.94,1,g,Kg
11168,"Sauce aïoli, préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,395,1.13,4.7,41,3.14,,1.85,1,g,Kg
11187,"Sauce crudités ou Sauce salade, préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,304,0.86,5.3,30.9,04.06,0,2.4,1,g,Kg
11194,"Sauce Nuoc Mâm ou Sauce au poisson, préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,81.2,9.3,10.9,0,8.34,,22.2,1,g,Kg
11196,"Sauce burger, préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,367,01.06,13.3,33.8,10.2,20.5,2.13,1,g,Kg
11198,"Sauce crudités ou Sauce salade, allégée en matière grasse, préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,161,0.76,7.26,14.3,5.1,0.04,2.57,1,g,Kg
11203,"Sauce kebab, préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,293,1.1,9.15,27.6,4.6,,1.5,1,g,Kg
11205,"Sauce rouille, préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,381,1.1,1,41.4,,,1.18,1,g,Kg
11212,"Sauce au poivre, condimentaire, froide, préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,494,0.97,6,51.4,4.68,,2.11,1,g,Kg
11215,Caviar de tomates,aides culinaires et ingrédients divers,sauces,sauces condimentaires,218,2.19,6.8,19.2,6.5,,02.09,1,g,Kg
11301,"Sauce teriyaki, préemballée",aides culinaires et ingrédients divers,sauces,sauces condimentaires,,3.82,16,01.06,13.2,0,6.13,1,g,Kg
25620,"Guacamole, préemballé",aides culinaires et ingrédients divers,sauces,sauces condimentaires,,2.18,5.85,16.5,2.65,3.6,1.38,1,g,Kg
25621,Houmous,aides culinaires et ingrédients divers,sauces,sauces condimentaires,288,8.2,7.1,23.9,1.38,,1.19,1,g,Kg
11101,"Sauce béchamel, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,90.1,2.31,7.27,5.66,2.82,30,0.9,1,g,Kg
11102,"Sauce béarnaise, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,454,0.88,4.52,47.7,2.3,48.9,1.95,1,g,Kg
11105,"Sauce hollandaise, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,203,1.19,4.58,19.8,0.7,56.7,1.19,1,g,Kg
11107,"Sauce tomate aux oignons, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,78.8,1.52,7.69,4.18,5.44,0,1.17,1,g,Kg
11111,"Sauce armoricaine, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,83.6,2.1,3.95,6.6,0.73,,1.3,1,g,Kg
11114,"Sauce tomate à la viande ou Sauce bolognaise, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,93.8,4.22,7.27,4.81,4.74,13.7,1.18,1,g,Kg
11115,"Sauce au poivre vert, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,83.9,1.3,5.3,6.1,1.3,,1.15,1,g,Kg
11121,"Sauce madère, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,37.6,0.6,3.6,2.2,1.9,,1.1,1,g,Kg
11122,"Sauce à l'échalote à la crème, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,106,1.7,11.9,5.53,2.27,,1.61,1,g,Kg
11128,"Sauce carbonara, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,160,5.17,4.7,12.8,1,,1.49,1,g,Kg
11129,"Sauce chasseur, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,38.8,1.21,4.66,1.61,,,01.03,1,g,Kg
11132,"Sauce au curry, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,77.4,01.02,10.6,3.16,5.83,7.5,1.12,1,g,Kg
11140,"Sauce au beurre blanc, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,174,0.93,4.58,16.8,1.1,,1.2,1,g,Kg
11143,"Sauce béchamel, maison",aides culinaires et ingrédients divers,sauces,sauces chaudes,147,3.84,8.97,10.6,4.38,7,0.89,1,g,Kg
11158,"Sauce au beurre, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,192,2.2,5.2,17.9,1,51.4,1.36,1,g,Kg
11159,Sauce à la crème,aides culinaires et ingrédients divers,sauces,sauces chaudes,78.8,1.28,5.9,5.51,0.65,11.8,1.4,1,g,Kg
11160,"Sauce aux champignons, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,98.8,3.2,6.3,6.26,2.2,15.1,0.9,1,g,Kg
11161,Sauce à la crème aux épices,aides culinaires et ingrédients divers,sauces,sauces chaudes,80.7,1.25,6.2,5.5,0.7,11.6,1.38,1,g,Kg
11162,Sauce à la crème aux herbes,aides culinaires et ingrédients divers,sauces,sauces chaudes,75.2,1.25,5.2,5.38,0.69,11.4,1.36,1,g,Kg
11163,"Sauce aigre douce, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,,0.55,20.1,0.2,15.9,0,01.01,1,g,Kg
11164,Sauce au vin rouge,aides culinaires et ingrédients divers,sauces,sauces chaudes,,0.93,7,2.14,0.84,4.73,1.73,1,g,Kg
11170,"Sauce basquaise ou Sauce aux poivrons, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,63.1,1.17,7.41,2.71,4.46,,1.13,1,g,Kg
11177,"Sauce tomate aux champignons, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,67.1,1.79,7.78,2.68,4.58,0.7,01.04,1,g,Kg
11178,"Sauce tomate aux olives, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,108,1.41,7.5,7.32,3.68,0.7,1.83,1,g,Kg
11179,"Sauce pesto, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,370,3.94,6.6,35.4,3.2,18.2,2.64,1,g,Kg
11182,"Sauce au poivre, chaude, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,160,1,4.8,14.8,1.76,19.5,1.58,1,g,Kg
11189,"Sauce au fromage pour risotto ou pâtes, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,118,3.11,4.24,9.53,0.68,,1.38,1,g,Kg
11191,"Sauce au roquefort, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,128,2.85,4.4,10.9,1.1,,1.25,1,g,Kg
11192,"Sauce aux champignons et à la crème, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,90.5,01.08,5.14,7.11,1.26,,01.02,1,g,Kg
11199,"Sauce grand veneur, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,103,1.5,8.45,7,6.6,,1.14,1,g,Kg
11202,"Sauce indienne type tandoori ou tikka masala, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,86.7,2.6,14.3,1.7,12.3,,2.4,1,g,Kg
11207,"Sauce tomate aux petits légumes, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,66.8,1.54,7.57,2.9,5.22,,0.99,1,g,Kg
11208,"Sauce tomate au fromage, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,180,3.94,08.09,14.2,4.6,,1.31,1,g,Kg
11210,"Sauce pesto rosso, préemballée",aides culinaires et ingrédients divers,sauces,sauces chaudes,305,4.8,8.58,27,2.75,,1.99,1,g,Kg
11218,Sauce chaude (aliment moyen),aides culinaires et ingrédients divers,sauces,sauces chaudes,124,2.56,07.05,9.1,2.63,19.5,1.21,1,g,Kg
51502,"Meloukhia, sauce, artisanale",aides culinaires et ingrédients divers,sauces,sauces chaudes,,1.13,0.2,21,,,0.95,1,g,Kg
11300,Sauce au chocolat,aides culinaires et ingrédients divers,sauces,sauces sucrées,277,3.8,26.2,16.8,24.1,,0.13,1,g,Kg
39700,"Crème anglaise, préemballée",aides culinaires et ingrédients divers,sauces,sauces sucrées,105,3.44,16.7,2.5,12.9,26.6,0.13,1,g,Kg
11004,"Cornichon, au vinaigre",aides culinaires et ingrédients divers,condiments,-,26.8,1.18,1.3,0.29,0.68,0,02.09,1,g,Kg
11013,Moutarde,aides culinaires et ingrédients divers,condiments,-,152,6.92,4.33,11.2,1.66,0,6.3,1,g,Kg
11018,Vinaigre,aides culinaires et ingrédients divers,condiments,-,22.6,0.04,0.62,0.1,0.04,0,0.033,1,g,Kg
11021,Moutarde à l'ancienne,aides culinaires et ingrédients divers,condiments,-,142,6.6,2.2,9.9,2.2,5.44,4.9,1,g,Kg
11040,"Câpres, au vinaigre",aides culinaires et ingrédients divers,condiments,-,,2.25,3.5,0.86,0.41,0,04.06,1,g,Kg
11043,Tapenade,aides culinaires et ingrédients divers,condiments,-,,1.3,2.6,23,0.2,3.2,3.2,1,g,Kg
11055,Oignon au vinaigre,aides culinaires et ingrédients divers,condiments,-,,0.56,2.5,0.2,1.98,,2.36,1,g,Kg
11090,Vinaigre de cidre,aides culinaires et ingrédients divers,condiments,-,,0,0.93,0,0.4,0,0.013,1,g,Kg
11091,Vinaigre balsamique,aides culinaires et ingrédients divers,condiments,-,125,0.69,25.8,0.6,19.1,,0.068,1,g,Kg
11097,"Cornichon, aigre-doux",aides culinaires et ingrédients divers,condiments,-,36,1.25,5,0.35,4,,1.1,1,g,Kg
13032,"Olive noire, en saumure",aides culinaires et ingrédients divers,condiments,-,,1.38,0.1,17.2,0,0.7,1.77,1,g,Kg
13033,"Olive verte, en saumure",aides culinaires et ingrédients divers,condiments,-,,1.25,0.38,14.8,0.33,1,2.78,1,g,Kg
13131,"Olive noire, à l'huile (à la grecque)",aides culinaires et ingrédients divers,condiments,-,332,2.19,0.1,33.3,,0.7,8.45,1,g,Kg
13147,"Olives vertes, fourrées ou farcies (anchois, poivrons, etc.)",aides culinaires et ingrédients divers,condiments,-,,02.09,0.61,15.2,0.4,1.4,2.78,1,g,Kg
